master_item_id,item_id,itemname,id,log_index,quantity,latitude,longitude,altitude,description,radius,manual_upload,project_id,project_name,timestamp,location,state,country,category
12,2682,Plastic fragments larger than a dime,876439,25456,1,49.10535049,-125.8740768,6.136985779,,94.09742737,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,876440,25456,1,49.10535049,-125.8740768,6.136985779,,94.09742737,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,876441,25456,1,49.10535049,-125.8740768,6.136985779,,94.09742737,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,876474,25456,1,49.10422516,-125.8705292,8.054141045,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,876475,25456,1,49.10422516,-125.8705292,8.054141045,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,876476,25456,1,49.10422516,-125.8705292,8.054141045,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,876477,25456,1,49.10422516,-125.8705292,8.054141045,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878061,25483,1,49.10474777,-125.8726044,4.302938461,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878062,25483,1,49.10474777,-125.8726044,4.302938461,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878063,25483,1,49.10474777,-125.8726044,4.302938461,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878101,25483,1,49.10506058,-125.8739548,4,,90.03079224,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878102,25483,1,49.10506058,-125.8739548,4,,90.03079224,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878103,25483,1,49.10506058,-125.8739548,4,,90.03079224,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878104,25483,1,49.10506058,-125.8739548,4,,90.03079224,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878105,25483,1,49.10506058,-125.8739548,4,,90.03079224,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878128,25483,1,49.10512924,-125.8731155,3.464134216,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878129,25483,1,49.10512924,-125.8731155,3.464134216,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878130,25483,1,49.10512924,-125.8731155,3.464134216,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878131,25483,1,49.10512924,-125.8731155,3.464134216,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878132,25483,1,49.10512924,-125.8731155,3.464134216,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878133,25483,1,49.10512924,-125.8731155,3.464134216,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878134,25483,1,49.10512924,-125.8731155,3.464134216,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878193,25483,1,49.10486221,-125.8712921,12.31665421,,1414,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878194,25483,1,49.10486221,-125.8712921,12.31665421,,1414,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878195,25483,1,49.10486221,-125.8712921,12.31665421,,1414,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878196,25483,1,49.10486221,-125.8712921,12.31665421,,1414,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878197,25483,1,49.10486221,-125.8712921,12.31665421,,1414,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878198,25483,1,49.10486221,-125.8712921,12.31665421,,1414,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878199,25483,1,49.10486221,-125.8712921,12.31665421,,1414,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878200,25483,1,49.10486221,-125.8712921,12.31665421,,1414,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878201,25483,1,49.10486221,-125.8712921,12.31665421,,1414,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878202,25483,1,49.10486221,-125.8712921,12.31665421,,1414,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878203,25483,1,49.10486221,-125.8712921,12.31665421,,1414,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878290,25483,1,49.10385895,-125.8696289,16.5004406,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878291,25483,1,49.10385895,-125.8696289,16.5004406,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878292,25483,1,49.10385895,-125.8696289,16.5004406,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878293,25483,1,49.10385895,-125.8696289,16.5004406,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878294,25483,1,49.10385895,-125.8696289,16.5004406,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878295,25483,1,49.10385895,-125.8696289,16.5004406,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878296,25483,1,49.10385895,-125.8696289,16.5004406,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878297,25483,1,49.10385895,-125.8696289,16.5004406,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878298,25483,1,49.10385895,-125.8696289,16.5004406,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878299,25483,1,49.10385895,-125.8696289,16.5004406,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878300,25483,1,49.10385895,-125.8696289,16.5004406,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878301,25483,1,49.10385895,-125.8696289,16.5004406,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878302,25483,1,49.10385895,-125.8696289,16.5004406,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,878303,25483,1,49.10385895,-125.8696289,16.5004406,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,880945,25545,76,48.94146347,-125.5481339,23.3230896,,65,0,,,2.02012E+13,Ucluelet, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,880974,25547,15,48.4280475,-123.3082974,-14.69999981,,68.40000153,0,,,2.0201E+13,Oak Bay, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,882331,25567,1,49.10433578,-125.8705902,11.82409668,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,882332,25567,1,49.10433578,-125.8705902,11.82409668,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,882333,25567,1,49.10433578,-125.8705902,11.82409668,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,882334,25567,1,49.10433578,-125.8705902,11.82409668,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,882387,25567,1,49.1041832,-125.8702621,12.99304104,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,882388,25567,1,49.1041832,-125.8702621,12.99304104,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,882389,25567,1,49.1041832,-125.8702621,12.99304104,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,882390,25567,1,49.1041832,-125.8702621,12.99304104,,65,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884354,25618,1,49.12662125,-125.8930206,14.53098488,,8.923186302,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884368,25618,1,49.12664032,-125.8929977,14.51439762,,6.000905991,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884369,25618,1,49.12664032,-125.8929977,14.51147079,,4.000604153,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884559,25618,1,49.12668991,-125.8927841,14.45530605,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884560,25618,1,49.12667847,-125.8927536,14.45530605,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884561,25618,1,49.12667465,-125.892746,14.45530605,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884562,25618,1,49.12666702,-125.8927536,14.45530605,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884563,25618,1,49.12666321,-125.8927612,14.46394444,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884564,25618,1,49.12666321,-125.8927689,14.48340321,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884565,25618,1,49.12666321,-125.8927689,14.49006367,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884566,25618,1,49.12666321,-125.8927689,14.49483395,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884567,25618,1,49.12666321,-125.8927765,14.50779247,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884568,25618,1,49.12666321,-125.8927689,14.51353264,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884569,25618,1,49.12665176,-125.8927765,14.5805521,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884572,25618,1,49.12662888,-125.8927994,14.84096527,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884573,25618,1,49.12662125,-125.892807,14.87958622,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884574,25618,1,49.12662125,-125.892807,14.91762829,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884577,25618,1,49.12660599,-125.8927612,15.06459904,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884579,25618,1,49.12659073,-125.8927612,15.31299305,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884580,25618,1,49.12658691,-125.8927689,15.33439732,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884581,25618,1,49.12659073,-125.8927536,15.27571392,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884582,25618,1,49.12658691,-125.892746,15.33791924,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884583,25618,1,49.1265831,-125.892746,15.4064045,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884584,25618,1,49.1265831,-125.892746,15.42014694,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884585,25618,1,49.12657928,-125.892746,15.42722988,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884587,25618,1,49.12657928,-125.892746,15.44021797,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884588,25618,1,49.12657928,-125.892746,15.44471455,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884589,25618,1,49.12657547,-125.892746,15.47100353,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884590,25618,1,49.12657166,-125.8927536,15.50175571,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884592,25618,1,49.12655258,-125.8927612,15.73728085,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884593,25618,1,49.12655258,-125.8927612,15.74905396,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884594,25618,1,49.12655258,-125.8927612,15.75223827,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884595,25618,1,49.12655258,-125.8927689,15.75168419,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884596,25618,1,49.12654877,-125.8927841,15.78318977,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884598,25618,1,49.12654877,-125.8927917,15.73684692,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884599,25618,1,49.12654877,-125.8927917,15.73041534,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884601,25618,1,49.12655258,-125.8927994,15.69398308,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884602,25618,1,49.1265564,-125.892807,15.60796928,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884603,25618,1,49.1265564,-125.892807,15.55233192,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884604,25618,1,49.1265564,-125.892807,15.54979706,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884605,25618,1,49.1265564,-125.8928146,15.52062321,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884606,25618,1,49.1265564,-125.8928223,15.52882957,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884607,25618,1,49.1265564,-125.8928223,15.53187847,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884608,25618,1,49.1265564,-125.8928223,15.53090572,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884609,25618,1,49.1265564,-125.8928223,15.52874279,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884610,25618,1,49.12656021,-125.8928146,15.52665615,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884611,25618,1,49.12656784,-125.892807,15.49423504,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884612,25618,1,49.12657928,-125.8927994,15.37600613,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884613,25618,1,49.12657928,-125.892807,15.34897518,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884614,25618,1,49.1265831,-125.8927917,15.39850712,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884615,25618,1,49.1265831,-125.8927917,15.368083,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884616,25618,1,49.1265831,-125.8927917,15.36528301,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884617,25618,1,49.1265831,-125.8927917,15.35828781,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884618,25618,1,49.12657928,-125.8927765,15.40718651,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884619,25618,1,49.12657928,-125.8927689,15.44198036,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884620,25618,1,49.12657928,-125.8927689,15.4515028,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884621,25618,1,49.12657928,-125.8927689,15.45215511,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884622,25618,1,49.12657928,-125.8927765,15.43993092,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884623,25618,1,49.1265831,-125.8927841,15.38414097,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884625,25618,1,49.1265831,-125.8927689,15.40645504,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884626,25618,1,49.12658691,-125.892746,15.38338566,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884627,25618,1,49.12660217,-125.8927078,15.28561878,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884628,25618,1,49.12661362,-125.8926926,15.12863827,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884629,25618,1,49.12662506,-125.8927002,14.99023151,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884630,25618,1,49.12662506,-125.8927155,14.92039299,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884631,25618,1,49.12662888,-125.8927231,14.8929081,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884632,25618,1,49.12662888,-125.8927231,14.89111233,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884633,25618,1,49.12662888,-125.8927231,14.89593601,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884634,25618,1,49.12662888,-125.8927231,14.88716888,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884635,25618,1,49.12662888,-125.8927231,14.88520813,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884636,25618,1,49.12662888,-125.8927231,14.88013363,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884637,25618,1,49.12662888,-125.8927231,14.86513329,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884638,25618,1,49.12663269,-125.8927231,14.85908699,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884640,25618,1,49.12663269,-125.8927155,14.85010624,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884641,25618,1,49.12664032,-125.8927078,14.81836891,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884642,25618,1,49.12665176,-125.8927155,14.68287563,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884643,25618,1,49.12665558,-125.8927307,14.60571575,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884644,25618,1,49.12665558,-125.8927307,14.58695316,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884645,25618,1,49.12665558,-125.8927307,14.57931614,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884647,25618,1,49.12665558,-125.8927307,14.56945038,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884648,25618,1,49.12665558,-125.8927307,14.56712532,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884649,25618,1,49.12665939,-125.8927307,14.55857849,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884650,25618,1,49.12665939,-125.8927231,14.55523777,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884651,25618,1,49.12665939,-125.8927231,14.55024719,,32.00483322,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884656,25618,1,49.12665939,-125.8927231,14.556777,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884669,25618,1,49.12667465,-125.8927002,14.45530605,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884670,25618,1,49.12667465,-125.8927002,14.45530605,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884679,25618,1,49.12672043,-125.8928909,14.45530605,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884680,25618,1,49.12671661,-125.8928909,14.45530605,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884686,25618,1,49.12672043,-125.8928757,14.45530605,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884687,25618,1,49.12672043,-125.8928757,14.45530605,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884691,25618,2,49.12669754,-125.8928528,14.45530605,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884692,25618,1,49.12669754,-125.8928604,14.45530605,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884693,25618,44,49.12673187,-125.8927307,14.45530605,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,884694,25618,34,49.12672043,-125.892601,80.06241608,,16.00241661,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886448,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886449,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886450,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886451,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886452,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886453,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886454,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886455,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886456,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886457,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886458,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886459,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886460,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886461,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886462,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886463,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886464,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
12,2682,Plastic fragments larger than a dime,886465,25655,1,49.10479355,-125.8738861,4.167076588,,220.27211,0,,,2.02012E+13,Tofino, British Columbia, Canada,foam
